url,canonical,title,page_type,indexable,og_image,twitter_image,local_path,img_exists,img_mime,img_w,img_h,img_bytes,og_image_alt,twitter_image_alt,unique_or_shared,is_approved,approved_file,classification,problems
https://ambisecure.ambimat.com/blog/categories/fido/,https://ambisecure.ambimat.com/blog/categories/fido/,FIDO — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-fido-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-fido-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-fido-1200x630.png,True,image/png,1200,630,37004,"AmbiSecure FIDO index collecting engineering writing on registration and auth flow, platform vs roaming keys.","AmbiSecure FIDO index collecting engineering writing on registration and auth flow, platform vs roaming keys.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/government-identity/,https://ambisecure.ambimat.com/blog/categories/government-identity/,Government Identity — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-government-identity-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-government-identity-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-government-identity-1200x630.png,True,image/png,1200,630,45413,"AmbiSecure Government Identity index collecting engineering writing on mfa in government sector, chip-based epassports.","AmbiSecure Government Identity index collecting engineering writing on mfa in government sector, chip-based epassports.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/identity/,https://ambisecure.ambimat.com/blog/categories/identity/,Identity — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-identity-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-identity-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-identity-1200x630.png,True,image/png,1200,630,38935,"AmbiSecure Identity index collecting engineering writing on hardware-bound credentials, attestation, threat models.","AmbiSecure Identity index collecting engineering writing on hardware-bound credentials, attestation, threat models.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/,https://ambisecure.ambimat.com/blog/categories/,Browse by Topic &mdash; AmbiSecure Blog Categories,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-1200x630.png,True,image/png,1200,630,56887,"AmbiSecure Explore the AmbiSecure engineering blog by topic. index collecting engineering writing on fido, mfa, passwordless, smart cards, javacard.","AmbiSecure Explore the AmbiSecure engineering blog by topic. index collecting engineering writing on fido, mfa, passwordless, smart cards, javacard.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/iot-security/,https://ambisecure.ambimat.com/blog/categories/iot-security/,IoT Security — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-iot-security-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-iot-security-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-iot-security-1200x630.png,True,image/png,1200,630,43087,"AmbiSecure IoT Security index collecting engineering writing on iiot infrastructure trust, device attack surface.","AmbiSecure IoT Security index collecting engineering writing on iiot infrastructure trust, device attack surface.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/javacard/,https://ambisecure.ambimat.com/blog/categories/javacard/,JavaCard — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-javacard-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-javacard-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-javacard-1200x630.png,True,image/png,1200,630,40548,"AmbiSecure JavaCard index collecting engineering writing on apdu: cla, ins, p1/p2, real desfire examples.","AmbiSecure JavaCard index collecting engineering writing on apdu: cla, ins, p1/p2, real desfire examples.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/mfa/,https://ambisecure.ambimat.com/blog/categories/mfa/,MFA — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-mfa-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-mfa-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-mfa-1200x630.png,True,image/png,1200,630,36504,"AmbiSecure MFA index collecting engineering writing on passkeys vs classic mfa, sms otp weaknesses.","AmbiSecure MFA index collecting engineering writing on passkeys vs classic mfa, sms otp weaknesses.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/offline-authentication/,https://ambisecure.ambimat.com/blog/categories/offline-authentication/,Offline Authentication — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-offline-authentication-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-offline-authentication-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-offline-authentication-1200x630.png,True,image/png,1200,630,46018,"AmbiSecure Offline Authentication index collecting engineering writing on low-latency validators, sam-backed attestation.","AmbiSecure Offline Authentication index collecting engineering writing on low-latency validators, sam-backed attestation.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/passwordless/,https://ambisecure.ambimat.com/blog/categories/passwordless/,Passwordless — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-passwordless-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-passwordless-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-passwordless-1200x630.png,True,image/png,1200,630,44264,"AmbiSecure Passwordless index collecting engineering writing on fido2 developer guide, enterprise rollout, aal3.","AmbiSecure Passwordless index collecting engineering writing on fido2 developer guide, enterprise rollout, aal3.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/privacy/,https://ambisecure.ambimat.com/blog/categories/privacy/,Privacy — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-privacy-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-privacy-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-privacy-1200x630.png,True,image/png,1200,630,39817,"AmbiSecure Privacy index collecting engineering writing on on-device match choice, biometric template storage.","AmbiSecure Privacy index collecting engineering writing on on-device match choice, biometric template storage.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/smart-cards/,https://ambisecure.ambimat.com/blog/categories/smart-cards/,Smart Cards — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-smart-cards-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-smart-cards-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-smart-cards-1200x630.png,True,image/png,1200,630,45215,"AmbiSecure Smart Cards index collecting engineering writing on iso 7816-4 apdus, desfire, sam, javacard.","AmbiSecure Smart Cards index collecting engineering writing on iso 7816-4 apdus, desfire, sam, javacard.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/transit/,https://ambisecure.ambimat.com/blog/categories/transit/,Transit — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-transit-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-transit-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-transit-1200x630.png,True,image/png,1200,630,38543,"AmbiSecure Transit index collecting engineering writing on desfire ev1 / ev2 / ev3, sam-backed offline trust.","AmbiSecure Transit index collecting engineering writing on desfire ev1 / ev2 / ev3, sam-backed offline trust.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/categories/webauthn/,https://ambisecure.ambimat.com/blog/categories/webauthn/,WebAuthn — AmbiSecure Blog,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-webauthn-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-categories-webauthn-1200x630.png,assets/img/og/featured/ambisecure-blog-categories-webauthn-1200x630.png,True,image/png,1200,630,43142,"AmbiSecure WebAuthn index collecting engineering writing on attestation object bytes, platform vs roaming.","AmbiSecure WebAuthn index collecting engineering writing on attestation object bytes, platform vs roaming.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/cra-secure-by-design-hardware-backed-trust/,https://ambisecure.ambimat.com/blog/cra-secure-by-design-hardware-backed-trust/,CRA Secure by Design: Hardware-Backed Trust | AmbiSecure,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-cra-secure-by-design-hardware-backed-trust-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-cra-secure-by-design-hardware-backed-trust-1200x630.png,assets/img/og/featured/ambisecure-blog-cra-secure-by-design-hardware-backed-trust-1200x630.png,True,image/png,1200,630,48166,"AmbiSEC as the trust layer under a connected node: keys and the update verifier sit below the firmware line, so application code can never read what it protects.","AmbiSEC as the trust layer under a connected node: keys and the update verifier sit below the firmware line, so application code can never read what it protects.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/cra-vulnerability-handling-product-lifecycle-security/,https://ambisecure.ambimat.com/blog/cra-vulnerability-handling-product-lifecycle-security/,CRA Vulnerability Handling &amp; Lifecycle | AmbiSecure,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-cra-vulnerability-handling-product-lifecycle-security-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-cra-vulnerability-handling-product-lifecycle-security-1200x630.png,assets/img/og/featured/ambisecure-blog-cra-vulnerability-handling-product-lifecycle-security-1200x630.png,True,image/png,1200,630,50147,"Staged CRA reporting timeline from awareness to final report, with the support-period rail and the signed update channel a connected product must keep open.","Staged CRA reporting timeline from awareness to final report, with the support-period rail and the signed update channel a connected product must keep open.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/blog/credential-lifecycle-management/,https://ambisecure.ambimat.com/blog/credential-lifecycle-management/,Designing Secure Credential Lifecycle Management | AmbiSecure,blog,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-credential-lifecycle-management-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-blog-credential-lifecycle-management-1200x630.png,assets/img/og/featured/ambisecure-blog-credential-lifecycle-management-1200x630.png,True,image/png,1200,630,42462,"Credential state ring from personalisation through enrolment, rotation and revocation, showing where hardware credentials keep keys on-chip across every transition.","Credential state ring from personalisation through enrolment, rotation and revocation, showing where hardware credentials keep keys on-chip across every transition.",unique,False,,Brand-consistent (generated featured art),
